trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.1, 'e': 0.8151664999999944}",25,0,-148.1482042668378,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",0
186,False,"{'a': 0.1, 'e': 0.8141673999999943}",20,0,-148.4424790981409,"{0: 10, 1: 4, 2: 2, 3: 2, 4: 2}",0
187,False,"{'a': 0.1, 'e': 0.8131682999999943}",20,0,5.928185093650217,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
188,False,"{'a': 0.1, 'e': 0.8121691999999943}",30,0,-159.37652759241996,"{0: 19, 1: 1, 2: 6, 3: 2, 4: 2}",0
189,False,"{'a': 0.1, 'e': 0.8111700999999942}",20,0,-108.83328389854968,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
190,False,"{'a': 0.1, 'e': 0.8101709999999942}",30,0,-144.64816886921986,"{0: 18, 1: 3, 2: 7, 3: 0, 4: 2}",0
191,False,"{'a': 0.1, 'e': 0.8091718999999942}",20,0,-99.35206610547226,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
192,False,"{'a': 0.1, 'e': 0.8081727999999941}",20,6,-53.643304995283174,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
193,False,"{'a': 0.1, 'e': 0.8071736999999941}",20,0,-81.73710756128622,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
194,False,"{'a': 0.1, 'e': 0.8061745999999941}",20,0,-109.4935331748035,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
195,False,"{'a': 0.1, 'e': 0.805175499999994}",20,9,-14.065801636755435,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
196,False,"{'a': 0.1, 'e': 0.804176399999994}",20,3,-51.28077302688844,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 0}",1
197,False,"{'a': 0.1, 'e': 0.803177299999994}",20,0,-77.48033645967895,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
198,False,"{'a': 0.1, 'e': 0.802178199999994}",30,0,-56.13036189133959,"{0: 22, 1: 5, 2: 2, 3: 0, 4: 1}",0
199,False,"{'a': 0.1, 'e': 0.8011790999999939}",20,0,-110.61178849827695,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
200,False,"{'a': 0.1, 'e': 0.8001799999999939}",20,0,-20.62365072401654,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
201,False,"{'a': 0.1, 'e': 0.7991808999999939}",20,0,-99.67583615009912,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
202,False,"{'a': 0.1, 'e': 0.7981817999999938}",30,0,-118.59642875503934,"{0: 22, 1: 2, 2: 2, 3: 2, 4: 2}",0
203,False,"{'a': 0.1, 'e': 0.7971826999999938}",20,0,-28.10003410715302,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
204,False,"{'a': 0.1, 'e': 0.7961835999999938}",20,7,-50.94743946712789,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
205,False,"{'a': 0.1, 'e': 0.7951844999999937}",20,3,-75.57560584189638,"{0: 8, 1: 3, 2: 5, 3: 1, 4: 0}",1
206,False,"{'a': 0.1, 'e': 0.7941853999999937}",20,0,-42.908071368103506,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
207,False,"{'a': 0.1, 'e': 0.7931862999999937}",25,8,-29.01295931123194,"{0: 10, 1: 6, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.1, 'e': 0.7921871999999937}",30,0,-154.88581807108656,"{0: 16, 1: 1, 2: 11, 3: 1, 4: 1}",0
209,False,"{'a': 0.1, 'e': 0.7911880999999936}",20,0,-105.90538067176598,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
210,False,"{'a': 0.1, 'e': 0.7901889999999936}",25,0,-103.56655048139844,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
211,False,"{'a': 0.1, 'e': 0.7891898999999936}",25,0,-129.55795164777012,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
212,False,"{'a': 0.1, 'e': 0.7881907999999935}",20,0,-110.89642021921087,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
213,False,"{'a': 0.1, 'e': 0.7871916999999935}",30,0,-127.17744386234247,"{0: 18, 1: 3, 2: 5, 3: 4, 4: 0}",0
214,False,"{'a': 0.1, 'e': 0.7861925999999935}",20,0,-104.1904318545199,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
215,False,"{'a': 0.1, 'e': 0.7851934999999934}",25,14,-13.754530791787348,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
216,False,"{'a': 0.1, 'e': 0.7841943999999934}",20,0,-25.36163038220101,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
217,False,"{'a': 0.1, 'e': 0.7831952999999934}",20,0,-60.927706308485874,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
218,False,"{'a': 0.1, 'e': 0.7821961999999933}",35,0,-117.87230430072103,"{0: 20, 1: 4, 2: 10, 3: 1, 4: 0}",0
219,False,"{'a': 0.1, 'e': 0.7811970999999933}",25,0,-95.57439979340816,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
220,False,"{'a': 0.1, 'e': 0.7801979999999933}",25,0,-76.07904930556262,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
221,False,"{'a': 0.1, 'e': 0.7791988999999933}",20,0,-109.08660793879163,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
222,False,"{'a': 0.1, 'e': 0.7781997999999932}",20,0,-120.37921124573137,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
223,False,"{'a': 0.1, 'e': 0.7772006999999932}",30,0,-69.82187831042138,"{0: 18, 1: 6, 2: 5, 3: 1, 4: 0}",0
224,False,"{'a': 0.1, 'e': 0.7762015999999932}",25,0,-39.06362688672397,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
225,False,"{'a': 0.1, 'e': 0.7752024999999931}",20,9,-25.765898174896193,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
226,False,"{'a': 0.1, 'e': 0.7742033999999931}",20,3,-38.59280888662474,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 0}",1
227,False,"{'a': 0.1, 'e': 0.7732042999999931}",30,0,-143.56437166276118,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
228,False,"{'a': 0.1, 'e': 0.772205199999993}",25,0,-241.39729395177534,"{0: 11, 1: 3, 2: 6, 3: 1, 4: 4}",0
229,False,"{'a': 0.1, 'e': 0.771206099999993}",30,4,-177.15021577368393,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 3}",1
230,False,"{'a': 0.1, 'e': 0.770206999999993}",30,0,-181.12361873350855,"{0: 19, 1: 1, 2: 6, 3: 1, 4: 3}",0
231,False,"{'a': 0.1, 'e': 0.769207899999993}",25,0,-89.26332470152128,"{0: 19, 1: 3, 2: 0, 3: 1, 4: 2}",0
232,False,"{'a': 0.1, 'e': 0.7682087999999929}",30,0,-143.89774879386806,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
233,False,"{'a': 0.1, 'e': 0.7672096999999929}",20,10,-31.422692268401885,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
234,False,"{'a': 0.1, 'e': 0.7662105999999929}",20,0,-56.70799933665949,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
235,False,"{'a': 0.1, 'e': 0.7652114999999928}",20,3,-51.26582192935752,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
236,False,"{'a': 0.1, 'e': 0.7642123999999928}",20,3,-75.39862266628279,"{0: 9, 1: 1, 2: 6, 3: 1, 4: 0}",1
237,False,"{'a': 0.1, 'e': 0.7632132999999928}",20,7,-75.5204361307018,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
238,False,"{'a': 0.1, 'e': 0.7622141999999927}",20,0,-35.75002814807263,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
239,False,"{'a': 0.1, 'e': 0.7612150999999927}",20,10,-4.734295197926055,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.1, 'e': 0.7602159999999927}",20,0,-51.86417753854674,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
241,False,"{'a': 0.1, 'e': 0.7592168999999926}",20,0,-96.58413536729064,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
242,False,"{'a': 0.1, 'e': 0.7582177999999926}",20,3,-47.60710923391865,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
243,False,"{'a': 0.1, 'e': 0.7572186999999926}",30,0,-184.94441890650756,"{0: 19, 1: 2, 2: 4, 3: 2, 4: 3}",1
244,False,"{'a': 0.1, 'e': 0.7562195999999926}",20,0,-78.03476986276581,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
245,False,"{'a': 0.1, 'e': 0.7552204999999925}",25,0,-59.97970734512691,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
246,False,"{'a': 0.1, 'e': 0.7542213999999925}",25,0,-138.5167221248259,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
247,False,"{'a': 0.1, 'e': 0.7532222999999925}",25,0,8.0381881335151,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
248,False,"{'a': 0.1, 'e': 0.7522231999999924}",35,13,-44.72748676516184,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 0}",1
249,False,"{'a': 0.1, 'e': 0.7512240999999924}",35,9,-85.83747768359594,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 1}",1
250,False,"{'a': 0.1, 'e': 0.7502249999999924}",20,0,-23.42919903689526,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
251,False,"{'a': 0.1, 'e': 0.7492258999999923}",20,0,-78.78799728507572,"{0: 9, 1: 7, 2: 3, 3: 1, 4: 0}",0
252,False,"{'a': 0.1, 'e': 0.7482267999999923}",35,3,-77.27060227635347,"{0: 24, 1: 1, 2: 6, 3: 0, 4: 1}",1
253,False,"{'a': 0.1, 'e': 0.7472276999999923}",30,0,-81.11797904963214,"{0: 19, 1: 7, 2: 3, 3: 0, 4: 1}",0
254,False,"{'a': 0.1, 'e': 0.7462285999999922}",20,0,-19.637475550498042,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
255,False,"{'a': 0.1, 'e': 0.7452294999999922}",25,0,-172.90246724748397,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
256,False,"{'a': 0.1, 'e': 0.7442303999999922}",20,0,-74.97054033175205,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
257,False,"{'a': 0.1, 'e': 0.7432312999999922}",30,0,-68.2500607100437,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
258,False,"{'a': 0.1, 'e': 0.7422321999999921}",20,5,-83.57799717124688,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
259,False,"{'a': 0.1, 'e': 0.7412330999999921}",20,0,-37.195903270190556,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
260,False,"{'a': 0.1, 'e': 0.7402339999999921}",20,0,-20.34092677184945,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
261,False,"{'a': 0.1, 'e': 0.739234899999992}",20,0,-20.12861181003715,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
262,False,"{'a': 0.1, 'e': 0.738235799999992}",25,3,-70.70996987269596,"{0: 11, 1: 5, 2: 6, 3: 0, 4: 0}",1
263,False,"{'a': 0.1, 'e': 0.737236699999992}",20,0,-96.51306040705667,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
264,False,"{'a': 0.1, 'e': 0.7362375999999919}",35,16,-26.99599081409988,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
265,False,"{'a': 0.1, 'e': 0.7352384999999919}",20,0,-24.90709319542695,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
266,False,"{'a': 0.1, 'e': 0.7342393999999919}",20,12,-26.720133615993944,"{0: 4, 1: 3, 2: 0, 3: 1, 4: 0}",1
267,False,"{'a': 0.1, 'e': 0.7332402999999919}",25,15,-1.596711459663215,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.1, 'e': 0.7322411999999918}",20,0,-88.34458811498678,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
269,False,"{'a': 0.1, 'e': 0.7312420999999918}",20,0,-114.12574061960292,"{0: 12, 1: 2, 2: 2, 3: 3, 4: 1}",0
270,False,"{'a': 0.1, 'e': 0.7302429999999918}",25,0,-67.09447446321136,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
271,False,"{'a': 0.1, 'e': 0.7292438999999917}",20,0,-101.845409152171,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
272,False,"{'a': 0.1, 'e': 0.7282447999999917}",20,7,-12.916721464588065,"{0: 10, 1: 2, 2: 0, 3: 1, 4: 0}",1
273,False,"{'a': 0.1, 'e': 0.7272456999999917}",20,0,-91.5561063514923,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
274,False,"{'a': 0.1, 'e': 0.7262465999999916}",20,9,-22.03472702380672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
275,False,"{'a': 0.1, 'e': 0.7252474999999916}",20,0,-39.13436881810229,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
276,False,"{'a': 0.1, 'e': 0.7242483999999916}",20,13,-6.964177142842598,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
277,False,"{'a': 0.1, 'e': 0.7232492999999915}",20,0,-58.968912067711955,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
278,False,"{'a': 0.1, 'e': 0.7222501999999915}",20,0,-19.191628296117553,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
279,False,"{'a': 0.1, 'e': 0.7212510999999915}",25,17,6.913424307409491,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.1, 'e': 0.7202519999999915}",25,0,-74.39709784673964,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
281,False,"{'a': 0.1, 'e': 0.7192528999999914}",20,0,-45.51495826264,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
282,False,"{'a': 0.1, 'e': 0.7182537999999914}",25,0,-66.19300024817164,"{0: 14, 1: 6, 2: 4, 3: 1, 4: 0}",0
283,False,"{'a': 0.1, 'e': 0.7172546999999914}",20,0,-21.412968940860456,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
284,False,"{'a': 0.1, 'e': 0.7162555999999913}",20,11,15.668376889705284,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.1, 'e': 0.7152564999999913}",35,10,-24.847816815957213,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",1
286,False,"{'a': 0.1, 'e': 0.7142573999999913}",25,0,-57.33549566443835,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",1
287,False,"{'a': 0.1, 'e': 0.7132582999999912}",25,5,-172.49343838087614,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",1
288,False,"{'a': 0.1, 'e': 0.7122591999999912}",20,0,-104.42853382392977,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
289,False,"{'a': 0.1, 'e': 0.7112600999999912}",25,1,-55.39654979844866,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 1}",1
290,False,"{'a': 0.1, 'e': 0.7102609999999911}",25,0,-174.64491377713375,"{0: 13, 1: 1, 2: 7, 3: 2, 4: 2}",0
291,False,"{'a': 0.1, 'e': 0.7092618999999911}",20,0,-123.2516149539687,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
292,False,"{'a': 0.1, 'e': 0.7082627999999911}",20,2,-42.545356735211286,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 0}",1
293,False,"{'a': 0.1, 'e': 0.7072636999999911}",20,9,-45.630442272639044,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
294,False,"{'a': 0.1, 'e': 0.706264599999991}",20,11,2.7056745567955938,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.1, 'e': 0.705265499999991}",25,0,-28.257332109910525,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
296,False,"{'a': 0.1, 'e': 0.704266399999991}",20,2,23.281442439431974,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.1, 'e': 0.7032672999999909}",35,9,-85.66175142925432,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 1}",1
298,False,"{'a': 0.1, 'e': 0.7022681999999909}",30,0,-126.61542227562367,"{0: 20, 1: 1, 2: 6, 3: 2, 4: 1}",0
299,False,"{'a': 0.1, 'e': 0.7012690999999909}",25,0,-42.91380619778417,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
300,False,"{'a': 0.1, 'e': 0.7002699999999908}",25,7,-25.385127739737175,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
301,False,"{'a': 0.1, 'e': 0.6992708999999908}",20,0,-95.62548858679453,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
302,False,"{'a': 0.1, 'e': 0.6982717999999908}",25,13,-6.25490162789566,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
303,False,"{'a': 0.1, 'e': 0.6972726999999908}",25,0,-60.42760752274719,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
304,False,"{'a': 0.1, 'e': 0.6962735999999907}",20,15,1.6442800101615136,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.1, 'e': 0.6952744999999907}",25,12,-49.47552418917204,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
306,False,"{'a': 0.1, 'e': 0.6942753999999907}",25,0,-51.94520632518715,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
307,False,"{'a': 0.1, 'e': 0.6932762999999906}",20,0,-88.95457773118127,"{0: 13, 1: 3, 2: 1, 3: 2, 4: 1}",0
308,False,"{'a': 0.1, 'e': 0.6922771999999906}",30,14,8.917100969502433,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.1, 'e': 0.6912780999999906}",20,0,-56.06784967744885,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
310,False,"{'a': 0.1, 'e': 0.6902789999999905}",30,0,-64.9020042438277,"{0: 21, 1: 4, 2: 3, 3: 2, 4: 0}",0
311,False,"{'a': 0.1, 'e': 0.6892798999999905}",20,0,-157.9503518410855,"{0: 10, 1: 0, 2: 7, 3: 1, 4: 2}",0
312,False,"{'a': 0.1, 'e': 0.6882807999999905}",25,0,-36.576160541732975,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
313,False,"{'a': 0.1, 'e': 0.6872816999999904}",25,0,-109.72500339434283,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
314,False,"{'a': 0.1, 'e': 0.6862825999999904}",25,0,-153.29361400718068,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
315,False,"{'a': 0.1, 'e': 0.6852834999999904}",25,0,-193.89185983732503,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
316,False,"{'a': 0.1, 'e': 0.6842843999999904}",20,4,-61.39782754611537,"{0: 9, 1: 1, 2: 5, 3: 1, 4: 0}",1
317,False,"{'a': 0.1, 'e': 0.6832852999999903}",25,8,-48.244879905171295,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 0}",1
318,False,"{'a': 0.1, 'e': 0.6822861999999903}",35,24,-8.233720977922694,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.1, 'e': 0.6812870999999903}",25,0,-108.81327341944993,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
320,False,"{'a': 0.1, 'e': 0.6802879999999902}",20,5,-96.32181373998783,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 2}",1
321,False,"{'a': 0.1, 'e': 0.6792888999999902}",25,12,-55.90566391468602,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 1}",1
322,False,"{'a': 0.1, 'e': 0.6782897999999902}",20,0,-50.56228040634302,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
323,False,"{'a': 0.1, 'e': 0.6772906999999901}",20,0,-38.20130579722955,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
324,False,"{'a': 0.1, 'e': 0.6762915999999901}",20,5,-41.42264315687102,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 0}",1
325,False,"{'a': 0.1, 'e': 0.6752924999999901}",25,9,-22.849316252583062,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
326,False,"{'a': 0.1, 'e': 0.67429339999999}",35,2,-193.74909243807528,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 4}",1
327,False,"{'a': 0.1, 'e': 0.67329429999999}",25,14,-12.291125831881976,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
328,False,"{'a': 0.1, 'e': 0.67229519999999}",30,0,-64.43804669868398,"{0: 20, 1: 2, 2: 8, 3: 0, 4: 0}",0
329,False,"{'a': 0.1, 'e': 0.67129609999999}",25,14,-41.41714066168441,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
330,False,"{'a': 0.1, 'e': 0.6702969999999899}",30,15,14.445892104836828,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
331,False,"{'a': 0.1, 'e': 0.6692978999999899}",25,19,-5.414228718618253,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
332,False,"{'a': 0.1, 'e': 0.6682987999999899}",30,17,4.834601478109702,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.1, 'e': 0.6672996999999898}",30,7,-3.7462729460661883,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
334,False,"{'a': 0.1, 'e': 0.6663005999999898}",30,0,-131.68974772587578,"{0: 20, 1: 0, 2: 8, 3: 0, 4: 2}",0
335,False,"{'a': 0.1, 'e': 0.6653014999999898}",25,7,7.681585000554188,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
336,False,"{'a': 0.1, 'e': 0.6643023999999897}",30,3,-24.576842592167047,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 0}",1
337,False,"{'a': 0.1, 'e': 0.6633032999999897}",20,14,-2.395133527773387,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
338,False,"{'a': 0.1, 'e': 0.6623041999999897}",20,0,-68.55221815699878,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
339,False,"{'a': 0.1, 'e': 0.6613050999999897}",25,0,-47.867964753641445,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
340,False,"{'a': 0.1, 'e': 0.6603059999999896}",20,0,-78.19625111297123,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
341,False,"{'a': 0.1, 'e': 0.6593068999999896}",20,0,-26.420790258803653,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
342,False,"{'a': 0.1, 'e': 0.6583077999999896}",20,0,-33.85635225328011,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
343,False,"{'a': 0.1, 'e': 0.6573086999999895}",20,0,-62.13279013294588,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
344,False,"{'a': 0.1, 'e': 0.6563095999999895}",25,0,-102.01458106462849,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
345,False,"{'a': 0.1, 'e': 0.6553104999999895}",30,20,-2.346312839123412,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
346,False,"{'a': 0.1, 'e': 0.6543113999999894}",20,7,-88.88900952547738,"{0: 7, 1: 0, 2: 4, 3: 1, 4: 1}",1
347,False,"{'a': 0.1, 'e': 0.6533122999999894}",20,0,-77.88651088323307,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
348,False,"{'a': 0.1, 'e': 0.6523131999999894}",25,16,-2.7616013984395256,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
349,False,"{'a': 0.1, 'e': 0.6513140999999893}",25,16,-10.53116412148657,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.1, 'e': 0.6503149999999893}",30,0,-25.642757571505854,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
351,False,"{'a': 0.1, 'e': 0.6493158999999893}",20,0,-44.56253625462683,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
352,False,"{'a': 0.1, 'e': 0.6483167999999893}",20,8,-46.39164643785531,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
353,False,"{'a': 0.1, 'e': 0.6473176999999892}",30,0,-71.68498551943759,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
354,False,"{'a': 0.1, 'e': 0.6463185999999892}",30,15,-37.90438376853673,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
355,False,"{'a': 0.1, 'e': 0.6453194999999892}",25,2,-13.74650566450488,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 0}",1
356,False,"{'a': 0.1, 'e': 0.6443203999999891}",25,5,-109.92570349699729,"{0: 10, 1: 5, 2: 2, 3: 2, 4: 1}",1
357,False,"{'a': 0.1, 'e': 0.6433212999999891}",20,0,-9.97375110765995,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
358,False,"{'a': 0.1, 'e': 0.6423221999999891}",30,0,-117.20924404191848,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 3}",1
359,False,"{'a': 0.1, 'e': 0.641323099999989}",20,1,-54.30744022937098,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
360,False,"{'a': 0.1, 'e': 0.640323999999989}",20,0,-86.88940999658668,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
361,False,"{'a': 0.1, 'e': 0.639324899999989}",30,15,-31.613427750820005,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
362,False,"{'a': 0.1, 'e': 0.638325799999989}",25,0,-54.631832535568904,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
363,False,"{'a': 0.1, 'e': 0.6373266999999889}",25,15,18.057537763087062,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.1, 'e': 0.6363275999999889}",25,0,-73.75712953025031,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
365,False,"{'a': 0.1, 'e': 0.6353284999999889}",25,0,-85.12923018396171,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
366,False,"{'a': 0.1, 'e': 0.6343293999999888}",20,0,-84.85084705655832,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
367,False,"{'a': 0.1, 'e': 0.6333302999999888}",30,18,22.346973173273035,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.1, 'e': 0.6323311999999888}",25,11,-40.49337382400363,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
